postId,Score,userId,CommentCount,Reputation,Views,UpVotes,DownVotes,Outlier
40520,0,-1.0,0,1,0,5007,1920,UpVotes
40522,0,-1.0,0,1,0,5007,1920,UpVotes
40689,0,-1.0,0,1,0,5007,1920,UpVotes
40835,0,-1.0,0,1,0,5007,1920,UpVotes
40842,0,-1.0,0,1,0,5007,1920,UpVotes
40900,0,-1.0,0,1,0,5007,1920,UpVotes
40901,0,-1.0,0,1,0,5007,1920,UpVotes
40914,0,-1.0,0,1,0,5007,1920,UpVotes
40943,0,-1.0,0,1,0,5007,1920,UpVotes
41298,0,-1.0,0,1,0,5007,1920,UpVotes
41310,0,-1.0,0,1,0,5007,1920,UpVotes
41311,0,-1.0,0,1,0,5007,1920,UpVotes
41458,0,-1.0,0,1,0,5007,1920,UpVotes
43067,0,-1.0,0,1,0,5007,1920,UpVotes
43800,0,-1.0,0,1,0,5007,1920,UpVotes
44691,0,-1.0,0,1,0,5007,1920,UpVotes
44692,0,-1.0,0,1,0,5007,1920,UpVotes
44693,0,-1.0,0,1,0,5007,1920,UpVotes
44694,0,-1.0,0,1,0,5007,1920,UpVotes
44695,0,-1.0,0,1,0,5007,1920,UpVotes
44809,0,-1.0,0,1,0,5007,1920,UpVotes
45195,0,-1.0,0,1,0,5007,1920,UpVotes
45494,0,-1.0,0,1,0,5007,1920,UpVotes
45727,0,-1.0,0,1,0,5007,1920,UpVotes
45901,0,-1.0,0,1,0,5007,1920,UpVotes
45902,0,-1.0,0,1,0,5007,1920,UpVotes
46132,0,-1.0,0,1,0,5007,1920,UpVotes
46731,0,-1.0,0,1,0,5007,1920,UpVotes
46786,0,-1.0,0,1,0,5007,1920,UpVotes
47547,0,-1.0,0,1,0,5007,1920,UpVotes
47833,0,-1.0,0,1,0,5007,1920,UpVotes
47850,0,-1.0,0,1,0,5007,1920,UpVotes
49878,0,-1.0,0,1,0,5007,1920,UpVotes
50412,0,-1.0,0,1,0,5007,1920,UpVotes
50527,0,-1.0,0,1,0,5007,1920,UpVotes
50710,0,-1.0,0,1,0,5007,1920,UpVotes
50756,0,-1.0,0,1,0,5007,1920,UpVotes
50759,0,-1.0,0,1,0,5007,1920,UpVotes
51601,0,-1.0,0,1,0,5007,1920,UpVotes
51911,0,-1.0,0,1,0,5007,1920,UpVotes
52546,0,-1.0,0,1,0,5007,1920,UpVotes
52548,0,-1.0,0,1,0,5007,1920,UpVotes
54601,0,-1.0,0,1,0,5007,1920,UpVotes
55696,0,-1.0,0,1,0,5007,1920,UpVotes
56101,0,-1.0,0,1,0,5007,1920,UpVotes
61093,0,-1.0,0,1,0,5007,1920,UpVotes
62077,0,-1.0,0,1,0,5007,1920,UpVotes
64390,0,-1.0,0,1,0,5007,1920,UpVotes
65020,0,-1.0,0,1,0,5007,1920,UpVotes
65070,0,-1.0,0,1,0,5007,1920,UpVotes
65144,0,-1.0,0,1,0,5007,1920,UpVotes
65146,0,-1.0,0,1,0,5007,1920,UpVotes
65154,0,-1.0,0,1,0,5007,1920,UpVotes
65155,0,-1.0,0,1,0,5007,1920,UpVotes
65166,0,-1.0,0,1,0,5007,1920,UpVotes
65171,0,-1.0,0,1,0,5007,1920,UpVotes
65172,0,-1.0,0,1,0,5007,1920,UpVotes
65208,0,-1.0,0,1,0,5007,1920,UpVotes
65293,0,-1.0,0,1,0,5007,1920,UpVotes
65302,0,-1.0,0,1,0,5007,1920,UpVotes
65304,0,-1.0,0,1,0,5007,1920,UpVotes
65308,0,-1.0,0,1,0,5007,1920,UpVotes
65317,0,-1.0,0,1,0,5007,1920,UpVotes
65322,0,-1.0,0,1,0,5007,1920,UpVotes
65330,0,-1.0,0,1,0,5007,1920,UpVotes
65333,0,-1.0,0,1,0,5007,1920,UpVotes
65336,0,-1.0,0,1,0,5007,1920,UpVotes
65338,0,-1.0,0,1,0,5007,1920,UpVotes
65339,0,-1.0,0,1,0,5007,1920,UpVotes
65351,0,-1.0,0,1,0,5007,1920,UpVotes
65534,0,-1.0,0,1,0,5007,1920,UpVotes
65570,0,-1.0,0,1,0,5007,1920,UpVotes
66521,0,-1.0,0,1,0,5007,1920,UpVotes
67808,0,-1.0,0,1,0,5007,1920,UpVotes
67810,0,-1.0,0,1,0,5007,1920,UpVotes
67812,0,-1.0,0,1,0,5007,1920,UpVotes
67814,0,-1.0,0,1,0,5007,1920,UpVotes
67818,0,-1.0,0,1,0,5007,1920,UpVotes
67821,0,-1.0,0,1,0,5007,1920,UpVotes
68575,0,-1.0,0,1,0,5007,1920,UpVotes
68576,0,-1.0,0,1,0,5007,1920,UpVotes
68613,0,-1.0,0,1,0,5007,1920,UpVotes
68615,0,-1.0,0,1,0,5007,1920,UpVotes
68620,0,-1.0,0,1,0,5007,1920,UpVotes
68626,0,-1.0,0,1,0,5007,1920,UpVotes
68978,0,-1.0,0,1,0,5007,1920,UpVotes
68980,0,-1.0,0,1,0,5007,1920,UpVotes
69043,0,-1.0,0,1,0,5007,1920,UpVotes
69078,0,-1.0,0,1,0,5007,1920,UpVotes
69198,0,-1.0,0,1,0,5007,1920,UpVotes
69679,0,-1.0,0,1,0,5007,1920,UpVotes
70264,0,-1.0,0,1,0,5007,1920,UpVotes
70907,0,-1.0,0,1,0,5007,1920,UpVotes
72537,0,-1.0,0,1,0,5007,1920,UpVotes
73481,0,-1.0,0,1,0,5007,1920,UpVotes
73838,0,-1.0,0,1,0,5007,1920,UpVotes
74030,0,-1.0,0,1,0,5007,1920,UpVotes
79743,0,-1.0,0,1,0,5007,1920,UpVotes
80660,0,-1.0,0,1,0,5007,1920,UpVotes
80668,0,-1.0,0,1,0,5007,1920,UpVotes
80670,0,-1.0,0,1,0,5007,1920,UpVotes
80763,0,-1.0,0,1,0,5007,1920,UpVotes
81195,0,-1.0,0,1,0,5007,1920,UpVotes
83316,0,-1.0,0,1,0,5007,1920,UpVotes
87155,0,-1.0,0,1,0,5007,1920,UpVotes
90672,0,-1.0,0,1,0,5007,1920,UpVotes
90673,0,-1.0,0,1,0,5007,1920,UpVotes
94286,0,-1.0,0,1,0,5007,1920,UpVotes
97864,0,-1.0,0,1,0,5007,1920,UpVotes
99044,0,-1.0,0,1,0,5007,1920,UpVotes
99290,0,-1.0,0,1,0,5007,1920,UpVotes
100216,0,-1.0,0,1,0,5007,1920,UpVotes
102937,0,-1.0,0,1,0,5007,1920,UpVotes
103049,0,-1.0,0,1,0,5007,1920,UpVotes
104825,0,-1.0,0,1,0,5007,1920,UpVotes
107658,0,-1.0,0,1,0,5007,1920,UpVotes
109441,0,-1.0,0,1,0,5007,1920,UpVotes
112068,0,-1.0,0,1,0,5007,1920,UpVotes
112070,0,-1.0,0,1,0,5007,1920,UpVotes
112517,0,-1.0,0,1,0,5007,1920,UpVotes
2917,10,1381.0,2,3533,299,910,34,UpVotes
3207,3,1381.0,0,3533,299,910,34,UpVotes
3352,4,1381.0,0,3533,299,910,34,UpVotes
3504,5,1381.0,1,3533,299,910,34,UpVotes
3640,6,1381.0,3,3533,299,910,34,UpVotes
3648,6,1381.0,4,3533,299,910,34,UpVotes
4258,10,1381.0,2,3533,299,910,34,UpVotes
4317,3,1381.0,1,3533,299,910,34,UpVotes
4355,9,1381.0,6,3533,299,910,34,UpVotes
4485,4,1381.0,0,3533,299,910,34,UpVotes
4497,9,1381.0,5,3533,299,910,34,UpVotes
4655,4,1381.0,2,3533,299,910,34,UpVotes
4915,3,1381.0,3,3533,299,910,34,UpVotes
5015,12,1381.0,3,3533,299,910,34,UpVotes
5114,8,1381.0,11,3533,299,910,34,UpVotes
5444,4,1381.0,0,3533,299,910,34,UpVotes
5542,4,1381.0,0,3533,299,910,34,UpVotes
5543,22,1381.0,1,3533,299,910,34,UpVotes
5565,1,1381.0,0,3533,299,910,34,UpVotes
5606,0,1381.0,2,3533,299,910,34,UpVotes
5742,2,1381.0,8,3533,299,910,34,UpVotes
5743,1,1381.0,3,3533,299,910,34,UpVotes
5791,5,1381.0,6,3533,299,910,34,UpVotes
5900,2,1381.0,1,3533,299,910,34,UpVotes
5940,16,1381.0,1,3533,299,910,34,UpVotes
5941,7,1381.0,0,3533,299,910,34,UpVotes
6015,12,1381.0,1,3533,299,910,34,UpVotes
6149,2,1381.0,2,3533,299,910,34,UpVotes
6150,10,1381.0,0,3533,299,910,34,UpVotes
6174,2,1381.0,5,3533,299,910,34,UpVotes
6184,19,1381.0,6,3533,299,910,34,UpVotes
6185,5,1381.0,11,3533,299,910,34,UpVotes
6458,6,1381.0,2,3533,299,910,34,UpVotes
6644,2,1381.0,4,3533,299,910,34,UpVotes
6871,4,1381.0,0,3533,299,910,34,UpVotes
7059,5,1381.0,7,3533,299,910,34,UpVotes
7263,9,1381.0,0,3533,299,910,34,UpVotes
7264,1,1381.0,8,3533,299,910,34,UpVotes
7467,14,1381.0,1,3533,299,910,34,UpVotes
7480,1,1381.0,0,3533,299,910,34,UpVotes
7506,9,1381.0,4,3533,299,910,34,UpVotes
7754,5,1381.0,6,3533,299,910,34,UpVotes
8104,10,1381.0,1,3533,299,910,34,UpVotes
8734,10,1381.0,9,3533,299,910,34,UpVotes
8845,6,1381.0,3,3533,299,910,34,UpVotes
9797,6,1381.0,12,3533,299,910,34,UpVotes
10042,0,1381.0,0,3533,299,910,34,UpVotes
10556,2,1381.0,0,3533,299,910,34,UpVotes
10774,6,1381.0,2,3533,299,910,34,UpVotes
10782,5,1381.0,0,3533,299,910,34,UpVotes
11439,11,1381.0,4,3533,299,910,34,UpVotes
11555,1,1381.0,0,3533,299,910,34,UpVotes
12283,9,1381.0,0,3533,299,910,34,UpVotes
12449,2,1381.0,0,3533,299,910,34,UpVotes
12692,7,1381.0,4,3533,299,910,34,UpVotes
13510,7,1381.0,0,3533,299,910,34,UpVotes
13626,16,1381.0,0,3533,299,910,34,UpVotes
13724,4,1381.0,0,3533,299,910,34,UpVotes
14416,20,1381.0,12,3533,299,910,34,UpVotes
14440,26,1381.0,3,3533,299,910,34,UpVotes
14720,3,1381.0,0,3533,299,910,34,UpVotes
15893,7,1381.0,2,3533,299,910,34,UpVotes
15896,3,1381.0,0,3533,299,910,34,UpVotes
16520,10,1381.0,2,3533,299,910,34,UpVotes
16522,2,1381.0,0,3533,299,910,34,UpVotes
16547,11,1381.0,4,3533,299,910,34,UpVotes
16681,8,1381.0,6,3533,299,910,34,UpVotes
16682,9,1381.0,2,3533,299,910,34,UpVotes
16806,6,1381.0,0,3533,299,910,34,UpVotes
16879,2,1381.0,0,3533,299,910,34,UpVotes
18262,2,1381.0,2,3533,299,910,34,UpVotes
18550,3,1381.0,0,3533,299,910,34,UpVotes
20069,1,1381.0,3,3533,299,910,34,UpVotes
21266,2,1381.0,2,3533,299,910,34,UpVotes
21390,2,1381.0,0,3533,299,910,34,UpVotes
25772,2,1381.0,0,3533,299,910,34,UpVotes
25938,2,1381.0,0,3533,299,910,34,UpVotes
26099,1,1381.0,0,3533,299,910,34,UpVotes
26580,6,1381.0,0,3533,299,910,34,UpVotes
28543,3,1381.0,4,3533,299,910,34,UpVotes
28762,3,1381.0,6,3533,299,910,34,UpVotes
29025,2,1381.0,9,3533,299,910,34,UpVotes
29107,7,1381.0,0,3533,299,910,34,UpVotes
29528,7,1381.0,4,3533,299,910,34,UpVotes
29806,2,1381.0,5,3533,299,910,34,UpVotes
29922,8,1381.0,9,3533,299,910,34,UpVotes
31302,3,1381.0,0,3533,299,910,34,UpVotes
32462,7,1381.0,0,3533,299,910,34,UpVotes
35621,4,1381.0,0,3533,299,910,34,UpVotes
95461,5,1381.0,16,3533,299,910,34,UpVotes
106082,5,1381.0,4,3533,299,910,34,UpVotes
106417,4,1381.0,3,3533,299,910,34,UpVotes
3193,6,264.0,0,4701,839,1408,55,UpVotes
4065,7,264.0,2,4701,839,1408,55,UpVotes
4178,3,264.0,2,4701,839,1408,55,UpVotes
4314,5,264.0,0,4701,839,1408,55,UpVotes
4315,9,264.0,1,4701,839,1408,55,UpVotes
4578,1,264.0,0,4701,839,1408,55,UpVotes
4672,5,264.0,0,4701,839,1408,55,UpVotes
4871,6,264.0,5,4701,839,1408,55,UpVotes
4884,2,264.0,2,4701,839,1408,55,UpVotes
4929,6,264.0,1,4701,839,1408,55,UpVotes
5024,1,264.0,0,4701,839,1408,55,UpVotes
5044,4,264.0,2,4701,839,1408,55,UpVotes
5081,1,264.0,1,4701,839,1408,55,UpVotes
5201,8,264.0,4,4701,839,1408,55,UpVotes
5202,3,264.0,5,4701,839,1408,55,UpVotes
5397,2,264.0,1,4701,839,1408,55,UpVotes
5404,2,264.0,0,4701,839,1408,55,UpVotes
5693,3,264.0,3,4701,839,1408,55,UpVotes
5764,3,264.0,0,4701,839,1408,55,UpVotes
6003,2,264.0,0,4701,839,1408,55,UpVotes
6753,5,264.0,9,4701,839,1408,55,UpVotes
6785,2,264.0,7,4701,839,1408,55,UpVotes
7193,2,264.0,3,4701,839,1408,55,UpVotes
7874,1,264.0,0,4701,839,1408,55,UpVotes
7877,4,264.0,3,4701,839,1408,55,UpVotes
7879,11,264.0,11,4701,839,1408,55,UpVotes
8129,6,264.0,3,4701,839,1408,55,UpVotes
8179,1,264.0,0,4701,839,1408,55,UpVotes
8193,2,264.0,0,4701,839,1408,55,UpVotes
8224,5,264.0,0,4701,839,1408,55,UpVotes
8227,7,264.0,9,4701,839,1408,55,UpVotes
8404,20,264.0,3,4701,839,1408,55,UpVotes
8616,5,264.0,0,4701,839,1408,55,UpVotes
9035,2,264.0,0,4701,839,1408,55,UpVotes
9079,4,264.0,2,4701,839,1408,55,UpVotes
9308,1,264.0,2,4701,839,1408,55,UpVotes
9348,3,264.0,2,4701,839,1408,55,UpVotes
9735,4,264.0,6,4701,839,1408,55,UpVotes
10246,4,264.0,0,4701,839,1408,55,UpVotes
10348,1,264.0,3,4701,839,1408,55,UpVotes
10393,6,264.0,0,4701,839,1408,55,UpVotes
10474,11,264.0,0,4701,839,1408,55,UpVotes
10548,3,264.0,0,4701,839,1408,55,UpVotes
10757,5,264.0,0,4701,839,1408,55,UpVotes
10856,6,264.0,4,4701,839,1408,55,UpVotes
10967,1,264.0,0,4701,839,1408,55,UpVotes
12117,3,264.0,0,4701,839,1408,55,UpVotes
12312,1,264.0,2,4701,839,1408,55,UpVotes
12462,7,264.0,0,4701,839,1408,55,UpVotes
13089,3,264.0,0,4701,839,1408,55,UpVotes
13240,1,264.0,0,4701,839,1408,55,UpVotes
13242,9,264.0,4,4701,839,1408,55,UpVotes
13577,1,264.0,0,4701,839,1408,55,UpVotes
14075,3,264.0,0,4701,839,1408,55,UpVotes
15061,4,264.0,0,4701,839,1408,55,UpVotes
17266,1,264.0,2,4701,839,1408,55,UpVotes
17846,5,264.0,11,4701,839,1408,55,UpVotes
18817,7,264.0,11,4701,839,1408,55,UpVotes
18989,11,264.0,5,4701,839,1408,55,UpVotes
18993,4,264.0,1,4701,839,1408,55,UpVotes
19811,3,264.0,2,4701,839,1408,55,UpVotes
19861,1,264.0,7,4701,839,1408,55,UpVotes
20094,9,264.0,0,4701,839,1408,55,UpVotes
21460,2,264.0,0,4701,839,1408,55,UpVotes
21505,3,264.0,3,4701,839,1408,55,UpVotes
21765,4,264.0,1,4701,839,1408,55,UpVotes
22142,1,264.0,0,4701,839,1408,55,UpVotes
22504,12,264.0,0,4701,839,1408,55,UpVotes
23148,1,264.0,5,4701,839,1408,55,UpVotes
23149,4,264.0,2,4701,839,1408,55,UpVotes
23151,4,264.0,1,4701,839,1408,55,UpVotes
23600,3,264.0,0,4701,839,1408,55,UpVotes
23870,3,264.0,0,4701,839,1408,55,UpVotes
25759,6,264.0,2,4701,839,1408,55,UpVotes
26168,3,264.0,1,4701,839,1408,55,UpVotes
27398,3,264.0,0,4701,839,1408,55,UpVotes
27485,2,264.0,0,4701,839,1408,55,UpVotes
27510,1,264.0,0,4701,839,1408,55,UpVotes
28158,3,264.0,0,4701,839,1408,55,UpVotes
28603,6,264.0,0,4701,839,1408,55,UpVotes
28856,6,264.0,1,4701,839,1408,55,UpVotes
28913,3,264.0,0,4701,839,1408,55,UpVotes
29386,3,264.0,5,4701,839,1408,55,UpVotes
29613,1,264.0,1,4701,839,1408,55,UpVotes
29813,1,264.0,4,4701,839,1408,55,UpVotes
32618,3,264.0,0,4701,839,1408,55,UpVotes
32886,5,264.0,1,4701,839,1408,55,UpVotes
33099,6,264.0,0,4701,839,1408,55,UpVotes
33160,6,264.0,11,4701,839,1408,55,UpVotes
33920,1,264.0,3,4701,839,1408,55,UpVotes
34686,2,264.0,1,4701,839,1408,55,UpVotes
37479,3,264.0,0,4701,839,1408,55,UpVotes
37480,5,264.0,2,4701,839,1408,55,UpVotes
43052,1,264.0,1,4701,839,1408,55,UpVotes
43231,6,264.0,5,4701,839,1408,55,UpVotes
43469,1,264.0,0,4701,839,1408,55,UpVotes
43732,6,264.0,2,4701,839,1408,55,UpVotes
44499,4,264.0,2,4701,839,1408,55,UpVotes
48861,3,264.0,0,4701,839,1408,55,UpVotes
48965,1,264.0,1,4701,839,1408,55,UpVotes
49287,5,264.0,2,4701,839,1408,55,UpVotes
49296,2,264.0,2,4701,839,1408,55,UpVotes
49818,2,264.0,0,4701,839,1408,55,UpVotes
50237,0,264.0,3,4701,839,1408,55,UpVotes
63018,3,264.0,0,4701,839,1408,55,UpVotes
65555,1,264.0,0,4701,839,1408,55,UpVotes
66329,1,264.0,0,4701,839,1408,55,UpVotes
66633,0,264.0,0,4701,839,1408,55,UpVotes
66638,0,264.0,0,4701,839,1408,55,UpVotes
66735,1,264.0,0,4701,839,1408,55,UpVotes
66931,1,264.0,2,4701,839,1408,55,UpVotes
72531,1,264.0,2,4701,839,1408,55,UpVotes
73280,3,264.0,1,4701,839,1408,55,UpVotes
73350,1,264.0,0,4701,839,1408,55,UpVotes
76982,2,264.0,1,4701,839,1408,55,UpVotes
77382,5,264.0,0,4701,839,1408,55,UpVotes
77392,2,264.0,1,4701,839,1408,55,UpVotes
77505,1,264.0,6,4701,839,1408,55,UpVotes
80872,2,264.0,0,4701,839,1408,55,UpVotes
80879,4,264.0,2,4701,839,1408,55,UpVotes
80999,2,264.0,1,4701,839,1408,55,UpVotes
81036,1,264.0,0,4701,839,1408,55,UpVotes
95780,1,264.0,1,4701,839,1408,55,UpVotes
104822,0,264.0,1,4701,839,1408,55,UpVotes
105431,2,264.0,0,4701,839,1408,55,UpVotes
106295,0,264.0,0,4701,839,1408,55,UpVotes
3919,1,656.0,0,2320,203,1273,7,UpVotes
3920,5,656.0,1,2320,203,1273,7,UpVotes
3923,8,656.0,0,2320,203,1273,7,UpVotes
4234,4,656.0,4,2320,203,1273,7,UpVotes
4243,10,656.0,1,2320,203,1273,7,UpVotes
4253,0,656.0,0,2320,203,1273,7,UpVotes
4629,5,656.0,1,2320,203,1273,7,UpVotes
4760,4,656.0,0,2320,203,1273,7,UpVotes
6041,2,656.0,0,2320,203,1273,7,UpVotes
6125,4,656.0,2,2320,203,1273,7,UpVotes
6275,11,656.0,0,2320,203,1273,7,UpVotes
6408,0,656.0,0,2320,203,1273,7,UpVotes
6413,0,656.0,0,2320,203,1273,7,UpVotes
6430,3,656.0,1,2320,203,1273,7,UpVotes
6490,3,656.0,1,2320,203,1273,7,UpVotes
6803,3,656.0,0,2320,203,1273,7,UpVotes
6908,2,656.0,0,2320,203,1273,7,UpVotes
7124,0,656.0,0,2320,203,1273,7,UpVotes
7614,3,656.0,2,2320,203,1273,7,UpVotes
7800,4,656.0,0,2320,203,1273,7,UpVotes
7872,0,656.0,0,2320,203,1273,7,UpVotes
8074,4,656.0,5,2320,203,1273,7,UpVotes
8263,2,656.0,3,2320,203,1273,7,UpVotes
8314,3,656.0,2,2320,203,1273,7,UpVotes
8728,5,656.0,1,2320,203,1273,7,UpVotes
8758,5,656.0,0,2320,203,1273,7,UpVotes
8759,1,656.0,2,2320,203,1273,7,UpVotes
8803,3,656.0,4,2320,203,1273,7,UpVotes
8805,6,656.0,2,2320,203,1273,7,UpVotes
8828,3,656.0,1,2320,203,1273,7,UpVotes
8957,2,656.0,0,2320,203,1273,7,UpVotes
9081,5,656.0,1,2320,203,1273,7,UpVotes
9558,4,656.0,3,2320,203,1273,7,UpVotes
10398,1,656.0,3,2320,203,1273,7,UpVotes
10515,1,656.0,2,2320,203,1273,7,UpVotes
10611,5,656.0,3,2320,203,1273,7,UpVotes
10818,3,656.0,3,2320,203,1273,7,UpVotes
10819,4,656.0,1,2320,203,1273,7,UpVotes
10875,4,656.0,0,2320,203,1273,7,UpVotes
11155,1,656.0,0,2320,203,1273,7,UpVotes
11212,3,656.0,0,2320,203,1273,7,UpVotes
11234,3,656.0,0,2320,203,1273,7,UpVotes
11282,3,656.0,0,2320,203,1273,7,UpVotes
11284,4,656.0,1,2320,203,1273,7,UpVotes
11308,4,656.0,0,2320,203,1273,7,UpVotes
12894,12,656.0,2,2320,203,1273,7,UpVotes
12986,2,656.0,0,2320,203,1273,7,UpVotes
13108,1,656.0,0,2320,203,1273,7,UpVotes
14337,3,656.0,9,2320,203,1273,7,UpVotes
14450,1,656.0,0,2320,203,1273,7,UpVotes
14577,5,656.0,1,2320,203,1273,7,UpVotes
15583,7,656.0,1,2320,203,1273,7,UpVotes
15751,3,656.0,2,2320,203,1273,7,UpVotes
15973,5,656.0,1,2320,203,1273,7,UpVotes
16195,6,656.0,2,2320,203,1273,7,UpVotes
16220,0,656.0,5,2320,203,1273,7,UpVotes
18235,2,656.0,5,2320,203,1273,7,UpVotes
18934,3,656.0,2,2320,203,1273,7,UpVotes
21810,2,656.0,4,2320,203,1273,7,UpVotes
22440,5,656.0,0,2320,203,1273,7,UpVotes
22971,2,656.0,0,2320,203,1273,7,UpVotes
24041,2,656.0,0,2320,203,1273,7,UpVotes
27555,10,656.0,3,2320,203,1273,7,UpVotes
34575,1,656.0,6,2320,203,1273,7,UpVotes
37928,7,656.0,4,2320,203,1273,7,UpVotes
39235,0,656.0,0,2320,203,1273,7,UpVotes
47456,3,656.0,1,2320,203,1273,7,UpVotes
48715,2,656.0,0,2320,203,1273,7,UpVotes
4108,1,1764.0,1,7461,764,1264,8,UpVotes
4110,2,1764.0,0,7461,764,1264,8,UpVotes
4113,3,1764.0,0,7461,764,1264,8,UpVotes
4118,3,1764.0,1,7461,764,1264,8,UpVotes
4155,3,1764.0,2,7461,764,1264,8,UpVotes
5061,7,1764.0,4,7461,764,1264,8,UpVotes
5274,3,1764.0,3,7461,764,1264,8,UpVotes
5446,6,1764.0,4,7461,764,1264,8,UpVotes
5479,4,1764.0,3,7461,764,1264,8,UpVotes
5678,1,1764.0,0,7461,764,1264,8,UpVotes
6079,3,1764.0,2,7461,764,1264,8,UpVotes
6417,2,1764.0,0,7461,764,1264,8,UpVotes
7106,5,1764.0,0,7461,764,1264,8,UpVotes
7220,4,1764.0,0,7461,764,1264,8,UpVotes
7753,3,1764.0,1,7461,764,1264,8,UpVotes
9059,4,1764.0,0,7461,764,1264,8,UpVotes
9061,0,1764.0,0,7461,764,1264,8,UpVotes
9364,18,1764.0,4,7461,764,1264,8,UpVotes
9443,2,1764.0,2,7461,764,1264,8,UpVotes
9520,4,1764.0,0,7461,764,1264,8,UpVotes
9704,1,1764.0,3,7461,764,1264,8,UpVotes
9760,1,1764.0,1,7461,764,1264,8,UpVotes
9791,0,1764.0,0,7461,764,1264,8,UpVotes
9873,1,1764.0,0,7461,764,1264,8,UpVotes
10112,3,1764.0,5,7461,764,1264,8,UpVotes
10179,1,1764.0,1,7461,764,1264,8,UpVotes
10278,3,1764.0,0,7461,764,1264,8,UpVotes
10558,2,1764.0,3,7461,764,1264,8,UpVotes
10627,3,1764.0,0,7461,764,1264,8,UpVotes
11236,4,1764.0,0,7461,764,1264,8,UpVotes
11811,1,1764.0,0,7461,764,1264,8,UpVotes
12424,1,1764.0,1,7461,764,1264,8,UpVotes
12567,6,1764.0,0,7461,764,1264,8,UpVotes
12996,2,1764.0,0,7461,764,1264,8,UpVotes
13049,1,1764.0,0,7461,764,1264,8,UpVotes
13512,6,1764.0,0,7461,764,1264,8,UpVotes
14050,3,1764.0,0,7461,764,1264,8,UpVotes
14056,1,1764.0,0,7461,764,1264,8,UpVotes
14086,0,1764.0,2,7461,764,1264,8,UpVotes
14421,1,1764.0,0,7461,764,1264,8,UpVotes
14477,6,1764.0,5,7461,764,1264,8,UpVotes
14520,1,1764.0,0,7461,764,1264,8,UpVotes
14526,11,1764.0,7,7461,764,1264,8,UpVotes
14584,1,1764.0,2,7461,764,1264,8,UpVotes
14640,2,1764.0,0,7461,764,1264,8,UpVotes
14795,0,1764.0,2,7461,764,1264,8,UpVotes
15519,4,1764.0,0,7461,764,1264,8,UpVotes
15673,6,1764.0,3,7461,764,1264,8,UpVotes
15810,3,1764.0,2,7461,764,1264,8,UpVotes
15860,2,1764.0,0,7461,764,1264,8,UpVotes
16027,3,1764.0,3,7461,764,1264,8,UpVotes
16844,3,1764.0,1,7461,764,1264,8,UpVotes
16900,1,1764.0,3,7461,764,1264,8,UpVotes
17529,2,1764.0,2,7461,764,1264,8,UpVotes
17753,1,1764.0,0,7461,764,1264,8,UpVotes
18075,-2,1764.0,2,7461,764,1264,8,UpVotes
18103,3,1764.0,2,7461,764,1264,8,UpVotes
18488,1,1764.0,3,7461,764,1264,8,UpVotes
18500,2,1764.0,1,7461,764,1264,8,UpVotes
18793,4,1764.0,6,7461,764,1264,8,UpVotes
19388,1,1764.0,1,7461,764,1264,8,UpVotes
19984,6,1764.0,1,7461,764,1264,8,UpVotes
20046,2,1764.0,2,7461,764,1264,8,UpVotes
20208,3,1764.0,0,7461,764,1264,8,UpVotes
20333,4,1764.0,3,7461,764,1264,8,UpVotes
20369,6,1764.0,0,7461,764,1264,8,UpVotes
20765,2,1764.0,0,7461,764,1264,8,UpVotes
21394,1,1764.0,2,7461,764,1264,8,UpVotes
21423,1,1764.0,0,7461,764,1264,8,UpVotes
21436,1,1764.0,2,7461,764,1264,8,UpVotes
21694,2,1764.0,0,7461,764,1264,8,UpVotes
22101,1,1764.0,1,7461,764,1264,8,UpVotes
22192,0,1764.0,0,7461,764,1264,8,UpVotes
22198,4,1764.0,7,7461,764,1264,8,UpVotes
22353,1,1764.0,0,7461,764,1264,8,UpVotes
22367,6,1764.0,1,7461,764,1264,8,UpVotes
22525,2,1764.0,1,7461,764,1264,8,UpVotes
22593,25,1764.0,1,7461,764,1264,8,UpVotes
22707,3,1764.0,2,7461,764,1264,8,UpVotes
22795,2,1764.0,9,7461,764,1264,8,UpVotes
22806,8,1764.0,5,7461,764,1264,8,UpVotes
22908,0,1764.0,0,7461,764,1264,8,UpVotes
23087,1,1764.0,0,7461,764,1264,8,UpVotes
23109,3,1764.0,0,7461,764,1264,8,UpVotes
23261,0,1764.0,0,7461,764,1264,8,UpVotes
23545,5,1764.0,1,7461,764,1264,8,UpVotes
23560,2,1764.0,2,7461,764,1264,8,UpVotes
23834,3,1764.0,6,7461,764,1264,8,UpVotes
24026,1,1764.0,0,7461,764,1264,8,UpVotes
24144,2,1764.0,2,7461,764,1264,8,UpVotes
24541,1,1764.0,5,7461,764,1264,8,UpVotes
24643,0,1764.0,1,7461,764,1264,8,UpVotes
24646,1,1764.0,0,7461,764,1264,8,UpVotes
24940,11,1764.0,4,7461,764,1264,8,UpVotes
24966,1,1764.0,0,7461,764,1264,8,UpVotes
25146,2,1764.0,0,7461,764,1264,8,UpVotes
25240,1,1764.0,1,7461,764,1264,8,UpVotes
25390,4,1764.0,0,7461,764,1264,8,UpVotes
25781,18,1764.0,5,7461,764,1264,8,UpVotes
25984,3,1764.0,9,7461,764,1264,8,UpVotes
26479,1,1764.0,7,7461,764,1264,8,UpVotes
26697,0,1764.0,0,7461,764,1264,8,UpVotes
